name,label
全展选编·皮肤病,Literature
淮南万毕术,Literature
儿科撮要,Literature
全展选编?皮肤病,Literature
脾胃虚寒者忌服《本经逢原》：胃虚少食者禁用,Contraindication
纳气坠痰,Efficacy
止血敛疮,Efficacy
积德堂经验方,Literature
阴虚火炎者，慎勿误与恶徐长卿忌羊血泽泻为之使畏跄甲及流水,Contraindication
止泻涩精,Efficacy
破积,Efficacy
和胃,Efficacy
解毒药,Category
有毒，内服宜慎,Contraindication
利水药,Category
燥湿止痒,Efficacy
驱虫药,Category
孙真人集效方,Literature
频湖集简方,Literature
秘传经验方,Literature
内服有毒慎重，脏腑虚寒者及孕妇忌服恶雌黄,Contraindication
串雅内编,Literature
山东省中药材标准2012年版,Literature
辽宁省中药材标准2009版,Literature
孕妇慎用；禁与柿（柿蒂）及荆芥配伍服蟹肉过敏者忌用,Contraindication
便民图纂,Literature
发表,Efficacy
通阳,Efficacy
表虚多汗者忌服《纲目》：“服地黄、常山入，忌食葱,Contraindication
祛风通窃、解毒消肿,Efficacy
四声本草,Literature
原机启微,Literature
气虚胃弱者忌用，胃溃疡及胃炎患者慎用,Contraindication
散风,Efficacy
辛温解表驱虫药,Category
中药制剂汇编,Literature
①血虚之头痛、痹痛忌服②《唐本草》：忌猪肉、马肉、米泔③《本草从新》：散气耗血，虚人勿服,Contraindication
古今医准,Literature
缪氏方选,Literature
健胃、发表透疹、升散阴气,Efficacy
湖南药物态,Literature
千金。食治,Literature
火热者禁服,Contraindication
疏风解表,Efficacy
利尿解毒,Efficacy
解表,Category
药材生产手册,Literature
通志,Literature
东医宝鉴,Literature
新疆药材,Literature
毛诗传,Literature
中国树木分类学,Literature
急救方,Literature
诗疏,Literature
三辅旧事,Literature
古今注,Literature
尔稚,Literature
温肺化饮,Efficacy
通窍,Efficacy
本草经解,Literature
"辛温解表药
羌活的简介：",Category
婴重百间,Literature
医得效方,Literature
内外伤辨,Literature
单方验方新医疗法,Literature
保命集,Literature
体虚风动发痉者慎服，肝阳上亢头痛眩晕者禁服,Contraindication
表虚自汗、阴虚火旺者禁服,Contraindication
内服宜凉饮①《本草从新》：无表邪者戒之②《得配本草》：火盛气虚，阴虚有热者禁用,Contraindication
发汗散寒,Efficacy
宣肺平喘,Efficacy
王化医存,Literature
本草思辨录,Literature
出血、体虚自汗、咽喉干燥、失眠、高血压、心律失常等患者，不宜用麻黄,Contraindication
解表药,Category
桂枝辛温助热，易动阴动血，凡外感热病、阴虚火旺、血热妄行等症，均当忌用孕妇及月经量过多者慎用,Contraindication
理气通络,Efficacy
止痛用于风湿关节痛,Efficacy
跌打损伤,Efficacy
牙痛,Efficacy
胃痛花（山姜花）,Efficacy
调中下气,Efficacy
温祛寒燥湿,Efficacy
温胃止呕用于胃寒腹泻,Efficacy
反胃吐酸,Efficacy
食欲不振,Efficacy
土家药,Literature
湘蓝考,Literature
桂药编,Literature
理气宽中、止痛、安胎属理气药,Efficacy
尚不明确，谨慎用药,Contraindication
解表退热,Efficacy
升举阳气主外感发热,Efficacy
寒热往来,Efficacy
肝郁胁痛乳胀,Efficacy
头痛头眩,Efficacy
月经不调,Efficacy
气虚下陷之脱肛,Efficacy
子宫脱垂,Efficacy
胃下垂,Efficacy
德傣药,Literature
畲医药,Literature
蒙植药志,Literature
蒙药,Literature
和解表里,Efficacy
升阳举陷,Efficacy
退热截,Efficacy
感冒发热,Efficacy
胸胁胀痛,Efficacy
脱肛,Efficacy
辛凉解表药,Category
孙尚药方,Literature
本草方,Literature
散风清热、平肝明目疏风,Efficacy
解毒治头痛,Efficacy
眩晕,Efficacy
目赤,Efficacy
心胸烦热,Efficacy
疔疮,Efficacy
辛凉解表清热药,Category
冯氏锦囊,Literature
气虚胃寒，食少泄泻之病，宜少用之凡阳虚或头痛而恶寒者均忌用,Contraindication
发表散风、透疹,Efficacy
苇航纪谈,Literature
本草经巯,Literature
清利头目,Efficacy
利咽透疹,Efficacy
请勿在晚上入睡前使用,Efficacy
中华人民共和国药典,Literature
阴虚血燥，肝阳偏亢，表虚汗多者忌服本品芳香辛散，发汗耗气，故体虚多汗者不宜使用,Contraindication
头晕,Efficacy
咽喉热肿,Efficacy
齿痛,Efficacy
消渴,Efficacy
痈疽疮疥,Efficacy
温中散寒,Efficacy
开胃消食用于寒滞腹痛,Efficacy
呕吐,Efficacy
泻痢,Efficacy
冻疮,Efficacy
各地广泛有栽培。,Origin
单方验方选编,Literature
阴虚火旺及患咳嗽、目疾者忌服,Contraindication
回阳救逆,Efficacy
补火助阳,Efficacy
常配伍人参,Efficacy
其性走而不守,Efficacy
能通行十二经,Efficacy
故凡阳气不足之证均可用之,Efficacy
祛寒力强,Efficacy
金疮,Efficacy
破癥坚积聚,Efficacy
血瘕,Efficacy
寒湿踒躄,Efficacy
拘挛膝痛,Efficacy
腰脊风寒,Efficacy
心腹冷痛,Efficacy
霍乱转筋,Efficacy
下痢赤白,Efficacy
坚肌骨,Efficacy
强阴,Efficacy
又堕眙,Efficacy
纳耳中,Efficacy
去聋去皮炮令坼,Efficacy
以蜜涂上炙之,Efficacy
令蜜入内,Efficacy
含之,Efficacy
勿咽其汁,Efficacy
去脏腑沉寒,Efficacy
补助阳气不足,Efficacy
"温热脾胃
⑤李杲：除脏腑沉寒",Efficacy
三阴厥逆,Efficacy
湿淫腹痛,Efficacy
胃寒蛔动,Efficacy
治经闭,Efficacy
阴毒寒疝,Efficacy
中寒中风,Efficacy
痰厥气厥,Efficacy
柔痓癫痫,Efficacy
小儿慢惊,Efficacy
风湿麻痹,Efficacy
肿满脚气,Efficacy
头风,Efficacy
肾厥头痛,Efficacy
暴泻脱阳,Efficacy
久痢脾泄,Efficacy
寒疟瘴气,Efficacy
久病呕哕,Efficacy
反胃噎膈,Efficacy
痈疽不敛,Efficacy
久漏冷疮合葱涕,Efficacy
及阴毒伤寒,Efficacy
阴阳易病,Efficacy
辽宁等省区,Origin
痘疹传心录,Literature
回阳通脉,Efficacy
温肺化饮主脘腹冷痛,Efficacy
亡阳厥逆,Efficacy
寒饮喘咳,Efficacy
寒湿痹痛干姜温中散寒,Efficacy
燥湿消痰用于脘腹冷痛,Efficacy
呕吐泄泻,Efficacy
出汗,Efficacy
逐风湿痹,Efficacy
中恶、霍乱、胀满,Efficacy
风邪诸毒,Efficacy
皮肤间结气,Efficacy
冷气,Efficacy
破血,Efficacy
去风,Efficacy
通四肢关节,Efficacy
开五脏六腑,Efficacy
去风毒冷痹,Efficacy
夜多小便治嗽,Efficacy
主温中,Efficacy
霍乱不止,Efficacy
腹痛,Efficacy
消胀满冷痢,Efficacy
治血闭病人虚而冷,Efficacy
"宜加用之
④《唐本草》：治风",Efficacy
宣诸络脉,Efficacy
治转筋吐泻,Efficacy
腹藏冷,Efficacy
反胃干呕,Efficacy
瘀血,Efficacy
扑损,Efficacy
止鼻洪,Efficacy
解冷热毒,Efficacy
开胃,Efficacy
通心气,Efficacy
发诸经之寒气,Efficacy
温脾胃,Efficacy
治里寒水泄,Efficacy
下痢肠澼,Efficacy
久疟,Efficacy
霍乱,Efficacy
心腹冷痛胀满,Efficacy
止鼻衄,Efficacy
唾血,Efficacy
血痢,Efficacy
"崩漏
⑨《药品化义》：炮姜",Efficacy
行郁降浊,Efficacy
下冲逆,Efficacy
平咳嗽,Efficacy
提脱陷,Efficacy
止滑泄,Efficacy
观聚方要补,Literature
政和本草,Literature
阴虚内热、血热妄行者禁服,Contraindication
散寒解表,Efficacy
解鱼蟹毒,Efficacy
伤寒六书,Literature
理气止痛主脘腹冷痛,Efficacy
噫气治脾胃中寒,Efficacy
脘腹冷痛,Efficacy
噎脯反胃,Efficacy
食滞,Efficacy
瘴疟,Efficacy
胃气逆、呕吐治风,Efficacy
破气,Efficacy
腹冷气痛,Efficacy
去风冷痹弱,Efficacy
疗下气冷逆冲心,Efficacy
"吐泻
③《本草拾遗》：下气",Efficacy
益声煮作饮服之,Efficacy
反胃呕食,Efficacy
口吐清水者,Efficacy
取根如骰子块,Efficacy
含之咽津,Efficacy
逡巡即瘥,Efficacy
若(口中)臭亦含咽,Efficacy
更加草豆蔻同为末,Efficacy
"肚腹疼痛
⑧《纲目》：健脾胃",Efficacy
宽噎膈,Efficacy
破冷癣,Efficacy
益脾胃,Efficacy
目卒赤,Efficacy
头痛,Efficacy
十全方,Literature
阴虚有热者禁服,Contraindication
引火归源,Efficacy
活血通经暖脾胃,Efficacy
除积冷,Efficacy
通血脉治命门火衰,Efficacy
亡阳虚脱,Efficacy
腹痛泄泻,Efficacy
寒疝奔豚,Efficacy
腰膝冷痛,Efficacy
经闭症瘕,Efficacy
阴疽,Efficacy
流注,Efficacy
及虚阳浮越,Efficacy
上热下寒,Efficacy
疏肝下气,Efficacy
温中燥湿主脘腹冷痛,Efficacy
厥阴头痛,Efficacy
疝痛,Efficacy
脚气肿痛,Efficacy
呕吐吞酸,Efficacy
寒湿泄泻用于厥阴头痛,Efficacy
寒疝腹痛,Efficacy
寒湿脚气,Efficacy
经行腹痛,Efficacy
脘腹胀痛,Efficacy
五更泄泻,Efficacy
外治口疮,Efficacy
咳逆寒热,Efficacy
除湿血痹,Efficacy
逐风邪,Efficacy
"开腠理
②《别录》：主痰冷",Efficacy
腹内绞痛,Efficacy
诸冷实不消,Efficacy
中恶,Efficacy
心腹痛,Efficacy
逆气,Efficacy
积冷,Efficacy
心下结气,Efficacy
疰心痛,Efficacy
治霍乱转筋,Efficacy
胃中冷气,Efficacy
吐泻腹痛不可胜忍者,Efficacy
疗遍身顽痹,Efficacy
冷食不消,Efficacy
肾气,Efficacy
脚气,Efficacy
水肿,Efficacy
咽膈不通,Efficacy
蹶阴痰涎头痛,Efficacy
阴毒腹痛,Efficacy
疝气,Efficacy
喉舌口疮,Efficacy
干金翼方,Literature
全展选编·皮肤科,Literature
健脾补肺,Efficacy
行气利湿,Efficacy
解表温里药,Category
广西民间常用草药手册,Literature
祛风清热,Efficacy
化痰明目,Efficacy
孕妇忌用；儿童不宜体质虚弱者及过敏体质者慎用,Contraindication
降气化痰,Efficacy
散风清热风热咳嗽痰多,Efficacy
痰热喘满,Efficacy
咯痰黄稠,Efficacy
国医宗旨,Literature
阴虚咳嗽、寒饮咳喇患者慎服,Contraindication
集验方,Literature
姚和众小儿方,Literature
阴虚阳浮，喘满气逆及麻疹已透者、脾胃虚寒者慎用服用过量可产生头晕、震颤、四肢拘挛等证,Contraindication
利湿消滞,Efficacy
凉血止痒,Efficacy
明止退翳,Efficacy
本草品汇精要,Literature
有毒,Contraindication
台湾植物药材志,Literature
玉溪中草药,Literature
小毒,Contraindication
《饮片新参》：阴虚内热者忌用不宜大量或长期服用，肾病患者忌用 贮藏置干燥通风处,Contraindication
养阴润燥,Efficacy
清肺生津,Efficacy
虚寒泄泻及风寒咳嗽者禁服,Contraindication
脏腑燥热，气虚、阴虚者禁服芳香不宜久煎,Contraindication
健脾消食,Efficacy
杨仁斋直指方,Literature
圣济录,Literature
脏腑燥热，阴虚津液不足者慎服,Contraindication
健脾和胃、调气解郁、止痛安胎,Efficacy
祁州药志,Literature
蒙药验方,Literature
《陕西中药志》：内热口干，喉干舌绛者忌用,Contraindication
平肝降压,Efficacy
平肝息风止痉,Efficacy
秦岭巴山天然药物志,Literature
杂病证治新义,Literature
世传神效名方,Literature
用药法象,Literature
圣济总 录,Literature
"①《雷公炮炙论》：使御风草根，勿使天麻，二件若同用，即令人有肠结之患
②气血虚甚者慎服",Contraindication
消食健脾、行气消瘀,Efficacy
泻下逐水药,Category
燥湿健脾,Efficacy
祛风散寒,Efficacy
化湿药.,Category
类证治载,Literature
《本草纲目》：忌桃、李、雀肉、菘菜、青鱼,Contraindication
安神益智、祛痰、消肿,Efficacy
阴虚火旺、脾胃虚弱者慎服用量不宜过大，以免引起恶心呕吐,Contraindication
开窍醒神、清热止痛,Efficacy
开窍药,Category
夷坚志,Literature
孕妇及气血虚者均应慎服,Contraindication
医学入门·本草,Literature
阴虚内热者禁用,Contraindication
疗癣,Efficacy
湖北药物志,Literature
全国中成药处方集,Literature
孕妇及肝肾功能不全者慎用,Contraindication
截疟、涌吐劫痰属涌吐药,Efficacy
涌吐药,Category
中华医学杂志,Literature
内服不宜过大，脾胃虚弱及肝肾功能不全者禁服,Contraindication
广东医药卫生科技资料选编,Literature
使用过量对眼睛有损害,Contraindication
消肿、杀虫属杀虫止痒药,Efficacy
杀虫止痒药,Category
中国药用植物图鉴,Literature
神医十全镜,Literature
红安中草药,Literature
吉水草药汇编,Literature
体虚，无实邪及孕妇禁服，皮肤破损者禁敷小孩忌用,Contraindication
植物名实图考长编,Literature
忌生冷食物,Contraindication
破血软坚、消积,Efficacy
内无瘀积及孕妇忌服1.《中药志》：虚弱及无瘀积者忌用2.《闽东本草》：妊娠忌用,Contraindication
透疹”,Efficacy
清热发表,Efficacy
梧州草药及常见病多发病处方选,Literature
"麻风患者忌用,否则皮肤之结节更形表露",Contraindication
抗微生物,Efficacy
镇痛,Efficacy
抗炎,Efficacy
抗凝,Efficacy
疏散风热,Efficacy
胃虚体衰者慎用,Contraindication
疏风消肿止痛、清热解毒,Efficacy
解表清热药,Category
嘉祜本草,Literature
气血虚者慎服,Contraindication
发汗,Efficacy
行水,Efficacy
解毒治时行热病,Efficacy
斑疹不透,Efficacy
风热瘾疹,Efficacy
皮肤瘙痒,Efficacy
癃闭,Efficacy
疮癣,Efficacy
丹毒,Efficacy
烫伤,Efficacy
表虚自汗者禁服,Contraindication
医学启原,Literature
国医大师熊继柏教授,Literature
云南中医杂志,Literature
湖北中医杂志,Literature
脾胃虑寒者慎用,Contraindication
外感发热头痛,Efficacy
项强,Efficacy
口渴,Efficacy
泻泄,Efficacy
热痢,Efficacy
高血压颈项强痛,Efficacy
麻疹不透、祛脂降压、生津止渴,Efficacy
升举阳气,Efficacy
丰胸,Efficacy
美容养颜,Efficacy
其性凉易动呕，胃寒、夏日表虚汗多应当慎用,Contraindication
叶: 用于风热感冒,Efficacy
肺热燥咳,Efficacy
头晕头痛,Efficacy
吐血,Efficacy
心悸失眠,Efficacy
须发早白,Efficacy
血虚便秘,Efficacy
"叶和果穗：肝燥者禁用
根皮：肺虚无火，小便多及风寒咳嗽忌服
嫩枝：脾胃虚寒便溏者慎服",Contraindication
祛风散热,Efficacy
血虚目疾慎服，忌铁煎药,Contraindication
透邪解表,Efficacy
利湿解热,Efficacy
无湿热者忌用,Contraindication
解表、除烦、宣发郁热,Efficacy
胃气虚弱易作恶心慎服不宜复用汗吐之药《本草经疏》：凡伤寒传人阴经与夫直中三阴者，皆不宜用,Contraindication
王氏医存,Literature
孕妇慎服《本草经疏》：疸疹虚寒证不得服,Contraindication
阴虚发热,Efficacy
骨蒸劳热,Efficacy
小儿疳热,Efficacy
外感风寒及血虚无热者忌服,Contraindication
表虚多汗忌服,Contraindication
化湿和中,Efficacy
千金食治,Literature
嘉本草,Literature
祛风解表,Efficacy
除湿止痛,Efficacy
体虚风动发痉、肝阳上亢头痛眩晕者慎服,Contraindication
阴虚血热、阴虚阳亢头痛禁服,Contraindication
解毒、消肿,Efficacy
气虚血燥者慎服,Contraindication
宣肺止咳、疏风解表,Efficacy
药学通报,Literature
发表透疹,Efficacy
消瘤去瘢,Efficacy
《滇南本草图说》：痘症阳症忌服,Contraindication
吐风痰,Efficacy
涌吐药.,Category
涌吐,Efficacy
外用解毒收湿,Efficacy
蚀疮去腐,Efficacy
体虚、儿童、老年、孕妇不能使用不宜过量或久服，要保护胃气,Contraindication
吐风痰宿食,Efficacy
泻水湿停饮,Efficacy
古今医统大全,Literature
燥湿温中、除痰截疟,Efficacy
慈幼新书,Literature
阴虚血少者忌服草果忌铁,Contraindication
化湿消痞,Efficacy
行气温中,Efficacy
"开胃消食
化湿消痞",Efficacy
开胃消食用于湿浊中阻,Efficacy
不思饮食,Efficacy
湿温初起胸闷不饥,Efficacy
寒湿呕逆,Efficacy
胸腹胀痛,Efficacy
"食积不消
紅豆蔻：
温中燥湿",Efficacy
燥湿散寒,Efficacy
食积腹胀,Efficacy
"噎膈反胃
肉豆蔻：
温中涩肠",Efficacy
行气消食用于虚泻,Efficacy
冷痢,Efficacy
食少呕吐,Efficacy
宿食不消,Efficacy
化湿、温里药.,Category
武汉医药卫生,Literature
阴虚血燥者、大便燥结者、干燥综合症及糖尿病人忌服,Contraindication
厚朴: 燥湿消痰,Efficacy
"下气除满
厚朴花: 理气",Efficacy
易简方,Literature
阴虚液燥者、孕妇慎用厚朴恶泽泻、寒水石、硝石,Contraindication
发表解暑,Efficacy
化湿开胃,Efficacy
翟公炮炙论,Literature
时病论,Literature
阴虚血燥，胃气虚者慎用,Contraindication
芳香化湿,Efficacy
和胃止呕,Efficacy
"祛暑解表
祛暑解表",Efficacy
"化湿和胃
芳香化浊",Efficacy
和中止呕,Efficacy
阴虚者禁用,Contraindication
祛暑解表,Efficacy
"化湿和胃
祛暑解表",Efficacy
包会应验方,Literature
阴虚、阴虚火旺、邪实便秘者忌用,Contraindication
理气、行气调中,Efficacy
和胃醒脾,Efficacy
古今名医方论,Literature
解毒止痛、开窍醒神,Efficacy
开窍药.,Category
有毒，外用时注意不可入目，皮肤接触不慎会致烂肌肉，孕妇慎用,Contraindication
通窍醒神,Efficacy
辟秽利气,Efficacy
健康报,Literature
《诸病源侯论·疥侯,Literature
有毒，气虚者及孕妇忌服皮肤过敏慎用忌见火,Contraindication
开窍清神,Efficacy
医世得效方,Literature
阴虚火旺者慎服《本经逢原》：凡气虚少食，阴虚多火者禁用,Contraindication
开窍醒神,Efficacy
伤科补要,Literature
虚脱证禁用；本品无论内服或外用均能堕胎，故孕妇禁用长期大量使用麝香可能会出现头痛、恶心等,Contraindication
开窍化痰,Efficacy
醒脾安神,Efficacy
河南西部,Origin
湖北西北部,Origin
阴虚阳亢、烦躁汗多、精滑者慎服,Contraindication
开窍豁痰,Efficacy
醒神益智,Efficacy
阴虚阳亢，汗多、精滑忌服,Contraindication
开郁,Efficacy
小亚细亚南部,Origin
医药工业,Literature
阴虚多火人禁用,Contraindication
杀虫治虫积腹痛,Efficacy
驱虫药.,Category
怪证奇方,Literature
鹤虱有毒，孕妇禁用,Contraindication
杀虫消积.,Efficacy
杀虫消积,Efficacy
经验前方,Literature
物类相感志,Literature
解表、止痛,Efficacy
行气,Efficacy
驱蛔,Efficacy
祛风寒,Efficacy
辟秽浊,Efficacy
广西和云南,Origin
日华于本草,Literature
杀蛔、绦、蛲虫,Efficacy
黑龙汀,Origin
教育革命简报,Literature
阴虚内热及脾胃虚寒者不宜，孕妇慎用,Contraindication
利水药,Efficacy
驱虫药,Efficacy
鲍氏小儿方,Literature
止咳定喘,Efficacy
长江以南大部分地区,Origin
孕妇忌服醉鱼草全株有小毒，如若使用请遵循医嘱,Contraindication
服药时忌饮热茶，犯之即泻大量服用能引起呃逆、眩晕，呕吐等反应,Contraindication
温里药.,Category
阴虚火旺者禁服，肺、胃有热及热毒盛者禁用,Contraindication
阴虚火旺者禁服，多食损目发疮,Contraindication
丁香: 温中,Efficacy
暖肾,Efficacy
降逆母丁香: 温中降逆,Efficacy
祛寒疗疝,Efficacy
热病及阴虚内热者忌用不宜与郁金同用,Contraindication
温中下气,Efficacy
益肾补元,Efficacy
胃热盛者慎用,Contraindication
成熟果皮: 温中止痛,Efficacy
杀虫止痒种子: 利水消肿,Efficacy
温中散寒、下气,Efficacy
消痰,Efficacy
不可多服，孕妇慎服，阴虚有火者忌服,Contraindication
下气止痛,Efficacy
云南南部,Origin
独异志,Literature
"扁鹊心书"">扁鹊心书",Literature
水云录,Literature
阴虚血亏及胃有郁火者禁服,Contraindication
散风寒,Efficacy
通血脉,Efficacy
阴虚火旺、血热出血不宜；月经过多、盆腔炎、咽疼及其他热病患者不宜，失血和遗精病史者不宜孕妇不宜,Contraindication
中医方药学,Literature
长江以南各地,Origin
中医大宝库青秀山河提供,Literature
脾胃虚寒者不宜,Contraindication
凉血散瘀,Efficacy
《唐本草,Literature
孕妇及体虚者慎用,Contraindication
圣惠,Literature
脾胃虚寒证忌服下部虚寒之人，虽有湿证慎用,Contraindication
收涩止带,Efficacy
脾胃虚寒证忌服,Contraindication
新疆中草药单方验方选编,Literature
急救仙方,Literature
"阴虚胃弱，无湿热者忌服，久服伤人骨、损心肺《药性论》：""畏麻黄""",Contraindication
泻火除蒸,Efficacy
云南及湖北等地,Origin
十全博救方,Literature
医学正宗,Literature
虚寒者慎服,Contraindication
华北及山东,Origin
脾虚泄泻，胃弱食少者忌服,Contraindication
大便秘结、泻痢积滞未清者忌服,Contraindication
燥湿解毒,Efficacy
妇入良方,Literature
"舌苔厚腻,胃虚呕恶，脾虚泄泻，五更肾泻者慎服",Contraindication
脾胃虚寒者禁服不宜与藜芦同用《本草经疏》：久服能损肾气，肝、肾虚而无大热者勿服,Contraindication
利湿健胃,Efficacy
抗菌,Efficacy
浙江民间中药,Literature
广西中医药,Literature
肝肾阴虚者慎服,Contraindication
消痞散结,Efficacy
养阴生津,Efficacy
润肺清心,Efficacy
重楼玉钥,Literature
虚寒泄泻、湿浊中阻、风寒或寒痰咳喘者禁用《药性论》记载：麦冬恶苦柒麦冬畏木耳,Contraindication
滋阴生津、润肺止咳、清心除烦,Efficacy
中南及河北,Origin
脾胃虚寒泄泻，胃有痰饮湿浊及暴感风寒咳嗽者均忌服《雷公炮制药性解》：“忌鲫鱼”,Contraindication
养阴清肺、益胃生津,Efficacy
林仲先医案,Literature
风寒作嗽及肺胃虚寒者忌服；痰热咳嗽，脉实苔腻者慎服,Contraindication
养阴清肺,Efficacy
益胃生津,Efficacy
补气化痰、祛痰益气,Efficacy
贵州等省区,Origin
陕西全国中草药汇编,Literature
《纲目拾遗》：食之多吐人，其性劣反藜芦忌生冷饮食及浆水,Contraindication
热病阴伤,Efficacy
咳嗽烦渴,Efficacy
虚劳发热,Efficacy
消谷易饥,Efficacy
润燥止渴、小便频数,Efficacy
痰湿气滞者禁服，脾虚便溏者慎服,Contraindication
风寒咳嗽、脾胃虚寒、大便滑泄者忌服,Contraindication
润肺生津、滋阴养胃,Efficacy
一般人群均可食用，外感风寒、出血症、糖尿病患者慎用,Contraindication
滋阴潜阳,Efficacy
益肾强骨,Efficacy
养血补心,Efficacy
摄生秘剖,Literature
脾胃虚寒、内有寒湿及孕妇禁服龟甲恶沙参、蜚蠊,Contraindication
退热除蒸,Efficacy
医垒元戎,Literature
补益药治病与健身,Literature
全展选编?五宫科,Literature
脾胃虚寒，食少便溏、孕妇、肝虚无热禁服鳖甲忌苋菜相克,Contraindication
养阴清肺、久咳结,Efficacy
咽痛失音,Efficacy
瘰疬结核,Efficacy
溃疡不敛、敛疮,Efficacy
消翳,Efficacy
卫生鸿宝,Literature
经验各种秘方辑要,Literature
脾胃虚弱，有湿滞者慎用,Contraindication
生津养胃,Efficacy
滋阴清热,Efficacy
润肺益肾,Efficacy
明目强腰,Efficacy
《神农本草经,Literature
脾胃虚寒少用,Contraindication
生津益胃,Efficacy
清热养阴,Efficacy
医醇腆义,Literature
温热病早期阴未伤者、湿温病未化燥者、脾胃虚寒者均禁服,Contraindication
益气补中,Efficacy
彝医动物药,Literature
"集验方"">文堂集验方",Literature
内经类编试效方,Literature
随患居饮食谱,Literature
"肺胃虚寒，湿痰停滞及有表邪者忌用，《随患居饮食谱》：""病邪方炽勿投""",Contraindication
黄精易助湿邪、脾虚有湿、咳嗽痰多及中寒泄泻者均不宜服,Contraindication
西北等地,Origin
外感实热、脾虚泄泻者慎服,Contraindication
明目乌发、强腰膝,Efficacy
金华,Origin
兰溪,Origin
江苏淮阴,Origin
镇江,Origin
湖南衡阳,Origin
脾胃虚寒泄泻及阳虚者忌服脾胃虚寒及肾阳不足者禁服,Contraindication
消食化滞,Efficacy
新疆药用植物志,Literature
消食健胃,Efficacy
生津止咳,Efficacy
《南宁市药物志,Literature
脾胃处寒者慎服,Contraindication
健胃消食、利尿安神,Efficacy
华北及山东等地,Origin
花粉过敏者忌服,Contraindication
温胃,Efficacy
消炎止痛,Efficacy
阴虚阳亢，汗多、精滑者慎服,Contraindication
消食和中,Efficacy
健脾开胃,Efficacy
我国各地,Origin
行气消食,Efficacy
退乳消胀,Efficacy
孕妇、无积滞者慎服，妇女哺乳期禁用,Contraindication
我国北方,Origin
胃下垂者忌用,Contraindication
经济(验)方,Literature
脾阴不足、内无瘀血者、孕妇慎服,Contraindication
健脾和胃,Efficacy
消食调中,Efficacy
脾阴不足、胃火盛及孕妇慎用,Contraindication
健胃消食、涩精止遗,Efficacy
消食、收涩药,Category
全国大部分都有。,Origin
静月山人中医笔记经验整理,Literature
沈氏经验方,Literature
脾虚无积滞者慎服,Contraindication
下气定喘、消食除胀,Efficacy
《医林纂要,Literature
中国中医药报名医名方专栏,Literature
湖南中医杂志,Literature
中气虚弱者慎服,Contraindication
逐水消肿,Efficacy
破血消症,Efficacy
苦济方,Literature
泻水逐饮,Efficacy
虚弱者及孕妇忌用不宜与甘草同用,Contraindication
二便不利,Efficacy
华东及河北等地,Origin
中草药新医疗法资料,Literature
体弱者慎服，虚寒水肿者及孕妇禁服不宜与甘草同用,Contraindication
泻寒积,Efficacy
通关窍,Efficacy
逐痰,Efficacy
痈疽神秘验方,Literature
通二便,Efficacy
有毒，气虚、阴伤、脾胃衰弱者及孕妇禁用，不宜与甘草同用,Contraindication
解毒杀虫外用杀虫疗疮,Efficacy
泻下润下药,Category
脾肾不足之便溏、阳痿、遗精、带下慎服,Contraindication
脾虚泄泻者禁服，孕妇慎服,Contraindication
泻水通便,Efficacy
消痰涤饮,Efficacy
杀虫攻积,Efficacy
永类铃方,Literature
郑氏小儿方,Literature
体质虚弱、孕妇及胃弱气虚者、不胀满，不大便秘者忌服若湿热在血分，胃弱气虚人禁用,Contraindication
降气消痰,Efficacy
肺虚咳喘，脾虚便溏者禁服,Contraindication
消肿拔毒,Efficacy
泻下通滞,Efficacy
产于全国各地。,Origin
消痈,Efficacy
广东医学·祖国医学版,Literature
大便清泄及有湿痰者不宜，忌铁器,Contraindication
润肺,Efficacy
宽肠,Efficacy
我国华东,Origin
中南及西南等地,Origin
久虚咳嗽，脾虚便滑者不宜,Contraindication
泻热行滞,Efficacy
《饮片新参》：中寒泄泻者忌用体虚及孕妇、经期及哺乳期禁服用量过大，易致腹痛、恶心、呕吐,Contraindication
泻热通便,Efficacy
润燥软坚,Efficacy
清火消肿,Efficacy
泻下攻下药,Category
大部分地区均产。,Origin
香祖笔记,Literature
中药通报,Literature
清肺解暑,Efficacy
消积和胃,Efficacy
穷乡便方,Literature
易简方论,Literature
脾胃虚寒及孕妇忌服忌食苦参,Contraindication
清肝热、通便、杀虫疗疳,Efficacy
泻热通便、逐瘀通经、凉血解毒,Efficacy
济方,Literature
祛风活血,Efficacy
"孕妇禁服《得配本草》：""内服多不宜""",Contraindication
祛风燥湿,Efficacy
排脓拔毒、生肌止痛,Efficacy
简集方,Literature
怪症奇方,Literature
血虚者、内热实火者禁服不可久服未经严格炮制不可服,Contraindication
孕妇禁服，体质虚弱者慎服,Contraindication
